id,label
9033,0
9034,0
9035,1
9036,0
9037,0
9038,1
9039,1
9040,0
9041,1
9042,0
9043,0
9044,1
9045,1
9046,0
9047,0
9048,1
9049,0
9050,0
9051,1
9052,1
9053,1
9054,0
9055,0
9056,0
9057,1
9058,0
9059,0
9060,1
9061,1
9062,1
9063,0
9064,0
9065,0
9066,1
9067,0
9068,0
9069,0
9070,0
9071,0
9072,1
9073,1
9074,1
9075,1
9076,0
9077,0
9078,0
9079,1
9080,0
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,1
9088,1
9089,0
9090,0
9091,0
9092,0
9093,0
9094,1
9095,0
9096,1
9097,0
9098,0
9099,0
9100,0
9101,0
9102,0
9103,0
9104,1
9105,0
9106,1
9107,0
9108,1
9109,1
9110,0
9111,0
9112,1
9113,1
9114,1
9115,0
9116,0
9117,0
9118,0
9119,1
9120,0
9121,0
9122,0
9123,0
9124,0
9125,1
9126,0
9127,0
9128,0
9129,1
9130,0
9131,0
9132,0
9133,0
9134,1
9135,0
9136,0
9137,1
9138,1
9139,0
9140,0
9141,1
9142,1
9143,1
9144,1
9145,1
9146,0
9147,0
9148,0
9149,1
9150,1
9151,1
9152,0
9153,0
9154,0
9155,1
9156,0
9157,0
9158,1
9159,0
9160,0
9161,0
9162,0
9163,1
9164,1
9165,1
9166,0
9167,0
9168,0
9169,0
9170,1
9171,1
9172,1
9173,0
9174,1
9175,1
9176,0
9177,1
9178,0
9179,0
9180,0
9181,0
9182,0
9183,1
9184,1
9185,0
9186,0
9187,1
9188,1
9189,0
9190,1
9191,1
9192,0
9193,0
9194,0
9195,0
9196,1
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,1
9210,0
9211,0
9212,0
9213,1
9214,0
9215,0
9216,1
9217,1
9218,0
9219,0
9220,1
9221,0
9222,1
9223,0
9224,0
9225,1
9226,1
9227,0
9228,0
9229,0
9230,0
9231,0
9232,0
9233,0
9234,0
9235,1
9236,0
9237,0
9238,0
9239,0
9240,0
9241,1
9242,0
9243,0
9244,0
9245,1
9246,1
9247,0
9248,0
9249,0
9250,0
9251,0
9252,0
9253,0
9254,1
9255,0
9256,0
9257,1
9258,1
9259,1
9260,1
9261,0
9262,0
9263,1
9264,0
9265,1
9266,1
9267,0
9268,0
9269,1
9270,1
9271,0
9272,0
9273,1
9274,0
9275,0
9276,0
9277,0
9278,1
9279,1
9280,0
9281,1
9282,0
9283,0
9284,0
9285,0
9286,1
9287,0
9288,1
9289,0
9290,0
9291,0
9292,1
9293,0
9294,0
9295,0
9296,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9303,1
9304,1
9305,1
9306,0
9307,0
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,1
9315,0
9316,0
9317,1
9318,0
9319,1
9320,0
9321,1
9322,0
9323,0
9324,1
9325,0
9326,0
9327,0
9328,0
9329,0
9330,1
9331,0
9332,0
9333,0
9334,0
9335,1
9336,1
9337,1
9338,0
9339,0
9340,0
9341,0
9342,1
9343,1
9344,0
9345,0
9346,1
9347,0
9348,0
9349,1
9350,1
9351,0
9352,0
9353,1
9354,1
9355,0
9356,1
9357,1
9358,0
9359,0
9360,1
9361,1
9362,1
9363,1
9364,0
9365,0
9366,0
9367,0
9368,1
9369,1
9370,0
9371,0
9372,0
9373,0
9374,1
9375,0
9376,0
9377,0
9378,1
9379,0
9380,0
9381,0
9382,0
9383,1
9384,1
9385,0
9386,0
9387,0
9388,1
9389,0
9390,0
9391,0
9392,1
9393,0
9394,0
9395,1
9396,0
9397,1
9398,1
9399,1
9400,1
9401,0
9402,1
9403,0
9404,0
9405,1
9406,1
9407,1
9408,1
9409,1
9410,0
9411,0
9412,0
9413,1
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,0
9422,1
9423,1
9424,0
9425,0
9426,1
9427,0
9428,0
9429,0
9430,1
9431,1
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,1
9439,0
9440,0
9441,0
9442,0
9443,0
9444,1
9445,0
9446,1
9447,1
9448,0
9449,0
9450,1
9451,1
9452,0
9453,1
9454,0
9455,0
9456,1
9457,1
9458,0
9459,0
9460,0
9461,1
9462,0
9463,1
9464,0
9465,0
9466,0
9467,1
9468,0
9469,1
9470,1
9471,1
9472,0
9473,1
9474,0
9475,0
9476,1
9477,0
9478,0
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,1
9487,1
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,1
9496,1
9497,0
9498,0
9499,1
9500,0
9501,0
9502,0
9503,0
9504,1
9505,1
9506,0
9507,1
9508,1
9509,0
9510,0
9511,0
9512,0
9513,0
9514,0
9515,1
9516,1
9517,0
9518,0
9519,1
9520,1
9521,0
9522,0
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9529,1
9530,0
9531,0
9532,0
9533,0
9534,1
9535,1
9536,1
9537,0
9538,0
9539,1
9540,0
9541,1
9542,1
9543,0
9544,1
9545,0
9546,0
9547,0
9548,1
9549,0
9550,0
9551,1
9552,0
9553,0
9554,1
9555,1
9556,0
9557,0
9558,0
9559,0
9560,1
9561,0
9562,0
9563,0
9564,1
9565,0
9566,0
9567,0
9568,0
9569,0
9570,1
9571,0
9572,0
9573,1
9574,0
9575,0
9576,1
9577,0
9578,0
9579,0
9580,0
9581,1
9582,1
9583,0
9584,1
9585,0
9586,0
9587,1
9588,0
9589,1
9590,0
9591,0
9592,1
9593,0
9594,0
9595,0
9596,0
9597,0
9598,1
9599,0
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,0
9607,1
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,0
9615,0
9616,0
9617,0
9618,1
9619,0
9620,0
9621,1
9622,0
9623,1
9624,0
9625,1
9626,1
9627,0
9628,1
9629,0
9630,1
9631,1
9632,0
9633,1
9634,1
9635,1
9636,1
9637,1
9638,0
9639,1
9640,1
9641,0
9642,1
9643,0
9644,1
9645,0
9646,1
9647,0
9648,0
9649,1
9650,0
9651,0
9652,0
9653,0
9654,1
9655,0
9656,1
9657,0
9658,0
9659,0
9660,0
9661,0
9662,1
9663,0
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,1
9674,0
9675,0
9676,0
9677,0
9678,0
9679,0
9680,1
9681,0
9682,0
9683,0
9684,0
9685,0
9686,1
9687,1
9688,1
9689,1
9690,1
9691,0
9692,0
9693,0
9694,0
9695,0
9696,0
9697,0
9698,1
9699,0
9700,1
9701,0
9702,0
9703,0
9704,0
9705,1
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,0
9714,1
9715,0
9716,1
9717,0
9718,1
9719,1
9720,1
9721,0
9722,0
9723,1
9724,0
9725,0
9726,1
9727,0
9728,0
9729,0
9730,1
9731,1
9732,0
9733,1
9734,1
9735,1
9736,1
9737,1
9738,0
9739,1
9740,0
9741,0
9742,0
9743,1
9744,0
9745,0
9746,0
9747,0
9748,1
9749,1
9750,1
9751,0
9752,0
9753,0
9754,0
9755,0
9756,0
9757,0
9758,0
9759,0
9760,1
9761,1
9762,0
9763,0
9764,0
9765,1
9766,0
9767,1
9768,0
9769,0
9770,1
9771,1
9772,0
9773,0
9774,1
9775,1
9776,1
9777,0
9778,0
9779,0
9780,1
9781,1
9782,0
9783,0
9784,0
9785,1
9786,1
9787,0
9788,0
9789,1
9790,0
9791,0
9792,0
9793,1
9794,1
9795,0
9796,0
9797,0
9798,0
9799,0
9800,1
9801,0
9802,1
9803,0
9804,0
9805,0
9806,1
9807,0
9808,1
9809,1
9810,1
9811,0
9812,0
9813,1
9814,0
9815,0
9816,0
9817,1
9818,1
9819,0
9820,0
9821,0
9822,0
9823,1
9824,0
9825,0
9826,0
9827,0
9828,1
9829,0
9830,0
9831,0
9832,1
9833,0
9834,0
9835,0
9836,0
9837,0
9838,0
9839,0
9840,0
9841,0
9842,1
9843,1
9844,0
9845,0
9846,0
9847,1
9848,0
9849,0
9850,0
9851,1
9852,0
9853,1
9854,0
9855,0
9856,0
9857,1
9858,0
9859,1
9860,0
9861,1
9862,1
9863,0
9864,0
9865,1
9866,1
9867,1
9868,1
9869,0
9870,0
9871,1
9872,1
9873,0
9874,0
9875,0
9876,1
9877,0
9878,1
9879,1
9880,0
9881,1
9882,0
9883,0
9884,1
9885,0
9886,0
9887,0
9888,1
9889,0
9890,1
9891,1
9892,1
9893,0
9894,0
9895,1
9896,0
9897,0
9898,0
9899,0
9900,1
9901,1
9902,0
9903,1
9904,1
9905,0
9906,1
9907,0
9908,0
9909,0
9910,1
9911,0
9912,0
9913,1
9914,0
9915,0
9916,1
9917,1
9918,0
9919,0
9920,0
9921,0
9922,1
9923,0
9924,0
9925,0
9926,1
9927,0
9928,0
9929,1
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,1
9938,1
9939,0
9940,0
9941,0
9942,0
9943,0
9944,1
9945,0
9946,0
9947,0
9948,1
9949,0
9950,0
9951,0
9952,1
9953,1
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,1
9961,1
9962,0
9963,0
9964,0
9965,1
9966,0
9967,0
9968,0
9969,0
9970,1
9971,0
9972,0
9973,0
9974,0
9975,1
9976,1
9977,1
9978,1
9979,0
9980,1
9981,0
9982,0
9983,0
9984,1
9985,0
9986,1
9987,1
9988,0
9989,0
9990,1
9991,0
9992,0
9993,1
9994,0
9995,0
9996,0
9997,0
9998,1
9999,0
10000,1
10001,0
10002,0
10003,1
10004,1
10005,0
10006,0
10007,0
10008,0
10009,0
10010,1
10011,0
10012,1
10013,1
10014,0
10015,1
10016,1
10017,0
10018,1
10019,0
10020,1
10021,0
10022,0
10023,1
10024,1
10025,0
10026,1
10027,0
10028,0
10029,0
10030,0
10031,1
10032,0
10033,1
10034,1
10035,0
10036,1
10037,1
10038,0
10039,0
10040,1
10041,0
10042,0
10043,1
10044,0
10045,0
10046,1
10047,0
10048,1
10049,1
10050,0
10051,0
10052,0
10053,1
10054,0
10055,1
10056,0
10057,0
10058,0
10059,1
10060,0
10061,0
10062,1
10063,1
10064,0
10065,0
10066,0
10067,0
10068,0
10069,0
10070,0
10071,0
10072,0
10073,0
10074,1
10075,0
10076,1
10077,1
10078,0
10079,1
10080,0
10081,1
10082,0
10083,1
10084,1
10085,1
10086,1
10087,0
10088,0
10089,0
10090,1
10091,0
10092,1
10093,1
10094,0
10095,1
10096,0
10097,0
10098,0
10099,0
10100,0
10101,0
10102,1
10103,1
10104,0
10105,0
10106,0
10107,1
10108,0
10109,0
10110,0
10111,0
10112,1
10113,0
10114,0
10115,1
10116,0
10117,0
10118,0
10119,0
10120,0
10121,0
10122,1
10123,1
10124,1
10125,0
10126,1
10127,0
10128,0
10129,0
10130,0
10131,0
10132,0
10133,1
10134,0
10135,0
10136,0
10137,0
10138,1
10139,0
10140,0
10141,1
10142,1
10143,1
10144,1
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,1
10153,0
10154,1
10155,0
10156,0
10157,0
10158,0
10159,0
10160,0
10161,0
10162,0
10163,1
10164,0
10165,1
10166,0
10167,0
10168,0
10169,1
10170,1
10171,1
10172,0
10173,1
10174,0
10175,0
10176,0
10177,1
10178,0
10179,0
10180,1
10181,0
10182,0
10183,1
10184,1
10185,0
10186,0
10187,0
10188,0
10189,1
10190,0
10191,1
10192,0
10193,0
10194,0
10195,1
10196,0
10197,0
10198,1
10199,0
10200,1
10201,0
10202,1
10203,1
10204,1
10205,1
10206,0
10207,1
10208,1
10209,0
10210,0
10211,1
10212,0
10213,0
10214,0
10215,0
10216,1
10217,0
10218,0
10219,0
10220,0
10221,0
10222,1
10223,0
10224,0
10225,0
10226,1
10227,1
10228,1
10229,0
10230,1
10231,0
10232,1
10233,1
10234,0
10235,0
10236,1
10237,0
10238,1
10239,0
10240,0
10241,1
10242,1
10243,0
10244,1
10245,0
10246,0
10247,1
10248,0
10249,1
10250,1
10251,1
10252,0
10253,0
10254,1
10255,0
10256,1
10257,0
10258,0
10259,0
10260,1
10261,1
10262,1
10263,1
10264,0
10265,1
10266,0
10267,0
10268,1
10269,0
10270,0
10271,1
10272,0
10273,0
10274,1
10275,1
10276,0
10277,0
10278,0
10279,0
10280,1
10281,1
10282,0
10283,1
10284,1
10285,0
10286,1
10287,0
10288,1
10289,1
10290,0
10291,0
10292,0
10293,0
10294,1
10295,1
10296,1
10297,1
10298,0
10299,0
10300,1
10301,1
10302,0
10303,0
10304,0
10305,1
10306,0
10307,1
10308,1
10309,1
10310,0
10311,0
10312,1
10313,0
10314,1
10315,0
10316,0
10317,0
10318,0
10319,0
10320,1
10321,1
10322,0
10323,0
10324,0
10325,0
10326,0
10327,1
10328,0
10329,0
10330,0
10331,0
10332,1
10333,0
10334,0
10335,0
10336,0
10337,0
10338,0
10339,1
10340,0
10341,0
10342,0
10343,0
10344,1
10345,0
10346,1
10347,0
10348,0
10349,0
10350,0
10351,0
10352,1
10353,1
10354,0
10355,0
10356,1
10357,1
10358,0
10359,0
10360,0
10361,0
10362,0
10363,0
10364,1
10365,0
10366,1
10367,0
10368,0
10369,0
10370,0
10371,1
10372,0
10373,0
10374,1
10375,0
10376,0
10377,1
10378,0
10379,0
10380,1
10381,1
10382,1
10383,0
10384,1
10385,0
10386,1
10387,1
10388,0
10389,1
10390,0
10391,0
10392,0
10393,0
10394,0
10395,1
10396,1
10397,1
10398,0
10399,0
10400,0
10401,1
10402,1
10403,0
10404,0
10405,1
10406,0
10407,0
10408,0
10409,0
10410,0
10411,1
10412,1
10413,1
10414,0
10415,1
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,0
10424,0
10425,0
10426,1
10427,0
10428,0
10429,1
10430,0
10431,0
10432,0
10433,1
10434,1
10435,0
10436,1
10437,0
10438,1
10439,0
10440,0
10441,0
10442,0
10443,0
10444,1
10445,0
10446,0
10447,0
10448,1
10449,0
10450,0
10451,0
10452,1
10453,0
10454,0
10455,1
10456,1
10457,1
10458,1
10459,1
10460,0
10461,1
10462,1
10463,0
10464,1
10465,1
10466,0
10467,0
10468,1
10469,0
10470,0
10471,1
10472,1
10473,1
10474,0
10475,0
10476,0
10477,0
10478,1
10479,1
10480,1
10481,0
10482,0
10483,0
10484,1
10485,1
10486,1
10487,1
10488,0
10489,0
10490,1
10491,1
10492,0
10493,0
10494,0
10495,1
10496,1
10497,0
10498,0
10499,0
10500,1
10501,1
10502,0
10503,1
10504,1
10505,0
10506,1
10507,0
10508,1
10509,0
10510,1
10511,0
10512,0
10513,1
10514,0
10515,0
10516,1
10517,1
10518,0
10519,1
10520,0
10521,1
10522,1
10523,1
10524,0
10525,1
10526,0
10527,0
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,0
10535,1
10536,0
10537,1
10538,1
10539,1
10540,1
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,0
10549,0
10550,1
10551,0
10552,0
10553,0
10554,0
10555,0
10556,0
10557,1
10558,0
10559,1
10560,0
10561,0
10562,0
10563,1
10564,1
10565,0
10566,0
10567,1
10568,0
10569,1
10570,1
10571,1
10572,0
10573,1
10574,1
10575,0
10576,1
10577,1
10578,0
10579,0
10580,0
10581,0
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,0
10589,0
10590,0
10591,0
10592,0
10593,0
10594,1
10595,1
10596,0
10597,0
10598,1
10599,0
10600,0
10601,0
10602,1
10603,1
10604,1
10605,0
10606,0
10607,0
10608,1
10609,0
10610,1
10611,1
10612,1
10613,1
10614,0
10615,0
10616,0
10617,1
10618,1
10619,0
10620,1
10621,1
10622,0
10623,1
10624,0
10625,1
10626,0
10627,1
10628,0
10629,1
10630,1
10631,0
10632,0
10633,0
10634,0
10635,0
10636,0
10637,1
10638,0
10639,1
10640,0
10641,1
10642,1
10643,0
10644,0
10645,0
10646,1
10647,0
10648,0
10649,0
10650,1
10651,0
10652,0
10653,0
10654,0
10655,0
10656,1
10657,0
10658,0
10659,0
10660,0
10661,1
10662,0
10663,0
10664,1
10665,1
10666,0
10667,1
10668,1
10669,0
10670,1
10671,1
10672,0
10673,0
10674,0
10675,0
10676,1
10677,1
10678,1
10679,1
10680,0
10681,1
10682,0
10683,0
10684,0
10685,0
10686,0
10687,1
10688,0
10689,0
10690,1
10691,1
10692,0
10693,0
10694,1
10695,0
10696,1
10697,1
10698,0
10699,1
10700,1
10701,0
10702,1
10703,1
10704,1
10705,1
10706,1
10707,1
10708,0
10709,1
10710,0
10711,1
10712,0
10713,0
10714,0
10715,0
10716,0
10717,0
10718,0
10719,1
10720,0
10721,0
10722,0
10723,0
10724,1
10725,0
10726,1
10727,0
10728,1
10729,0
10730,1
10731,0
10732,1
10733,1
10734,1
10735,1
10736,0
10737,1
10738,1
10739,0
10740,0
10741,0
10742,0
10743,0
10744,0
10745,0
10746,1
10747,0
10748,1
10749,0
10750,0
10751,0
10752,0
10753,0
10754,1
10755,1
10756,1
10757,1
10758,1
10759,1
10760,0
10761,1
10762,0
10763,0
10764,0
10765,1
10766,0
10767,1
10768,1
10769,1
10770,0
10771,0
10772,1
10773,0
10774,1
10775,1
10776,1
10777,1
10778,1
10779,1
10780,0
10781,0
10782,1
10783,0
10784,0
10785,0
10786,0
10787,1
10788,0
10789,0
10790,0
10791,0
10792,1
10793,0
10794,0
10795,0
10796,1
10797,0
10798,1
10799,1
10800,0
10801,1
10802,0
10803,0
10804,0
10805,1
10806,0
10807,0
10808,0
10809,0
10810,0
10811,1
10812,0
10813,1
10814,0
10815,0
10816,1
10817,1
10818,1
10819,0
10820,0
10821,0
10822,1
10823,0
10824,0
10825,1
10826,1
10827,0
10828,1
10829,0
10830,1
10831,0
10832,1
10833,0
10834,0
10835,1
10836,1
10837,0
10838,0
10839,0
10840,0
10841,1
10842,0
10843,0
10844,0
10845,0
10846,1
10847,0
10848,0
10849,0
10850,0
10851,0
10852,1
10853,0
10854,1
10855,0
10856,0
10857,0
10858,1
10859,0
10860,1
10861,1
10862,0
10863,0
10864,0
10865,0
10866,1
10867,1
10868,1
10869,0
10870,1
10871,0
10872,0
10873,0
10874,1
10875,1
10876,0
10877,1
10878,0
10879,0
10880,1
10881,0
10882,0
10883,1
10884,0
10885,0
10886,0
10887,0
10888,0
10889,0
10890,0
10891,0
10892,1
10893,0
10894,0
10895,0
10896,1
10897,0
10898,1
10899,1
10900,1
10901,0
10902,1
10903,1
10904,0
10905,0
10906,1
10907,0
10908,0
10909,0
10910,0
10911,0
10912,1
10913,1
10914,1
10915,0
10916,0
10917,0
10918,1
10919,1
10920,1
10921,0
10922,0
10923,1
10924,0
10925,1
10926,0
10927,0
10928,1
10929,1
10930,0
10931,0
10932,1
10933,1
10934,0
10935,0
10936,0
10937,0
10938,1
10939,0
10940,0
10941,1
10942,0
10943,1
10944,1
10945,1
10946,1
10947,0
10948,1
10949,0
10950,0
10951,0
10952,1
10953,0
10954,0
10955,0
10956,0
10957,0
10958,1
10959,1
10960,0
10961,1
10962,0
10963,0
10964,0
10965,0
10966,0
10967,0
10968,0
10969,1
10970,0
10971,1
10972,0
10973,1
10974,1
10975,0
10976,0
10977,1
10978,0
10979,0
10980,1
10981,0
10982,0
10983,0
10984,1
10985,1
10986,0
10987,1
10988,0
10989,1
10990,1
10991,0
10992,1
10993,1
10994,0
10995,0
10996,0
10997,0
10998,0
10999,0
11000,0
11001,1
11002,0
11003,1
11004,0
11005,1
11006,0
11007,0
11008,1
11009,1
11010,0
11011,0
11012,0
11013,0
11014,0
11015,0
11016,1
11017,0
11018,0
11019,1
11020,0
11021,1
11022,1
11023,0
11024,0
11025,1
11026,1
11027,0
11028,1
11029,0
11030,0
11031,1
11032,0
11033,0
11034,0
11035,0
11036,1
11037,0
11038,0
11039,1
11040,0
11041,0
11042,0
11043,1
11044,1
11045,0
11046,1
11047,0
11048,0
11049,1
11050,1
11051,0
11052,0
11053,0
11054,0
11055,0
11056,1
11057,1
11058,0
11059,0
11060,0
11061,1
11062,0
11063,1
11064,0
11065,0
11066,1
11067,1
11068,0
11069,0
11070,1
11071,1
11072,1
11073,0
11074,0
11075,1
11076,0
11077,0
11078,1
11079,0
11080,1
11081,1
11082,1
11083,0
11084,0
11085,0
11086,1
11087,0
11088,0
11089,1
11090,0
11091,0
11092,0
11093,0
11094,0
11095,1
11096,0
11097,0
11098,0
11099,0
11100,0
11101,1
11102,1
11103,1
11104,0
11105,0
11106,1
11107,0
11108,1
11109,1
11110,0
11111,0
11112,0
11113,0
11114,1
11115,0
11116,0
11117,1
11118,0
11119,0
11120,0
11121,1
11122,0
11123,0
11124,1
11125,0
11126,0
11127,1
11128,0
11129,0
11130,0
11131,0
11132,0
11133,1
11134,0
11135,0
11136,0
11137,0
11138,0
11139,1
11140,1
11141,1
11142,0
11143,1
11144,0
11145,0
11146,0
11147,0
11148,1
11149,0
11150,1
11151,1
11152,0
11153,1
11154,1
11155,1
11156,1
11157,1
11158,0
11159,0
11160,0
11161,0
11162,0
11163,1
11164,1
11165,0
11166,0
11167,0
11168,1
11169,1
11170,0
11171,1
11172,0
11173,1
11174,1
11175,0
11176,0
11177,0
11178,1
11179,1
11180,0
11181,1
11182,0
11183,1
11184,0
11185,1
11186,1
11187,1
11188,0
11189,1
11190,0
11191,0
11192,1
11193,0
11194,0
11195,1
11196,0
11197,0
11198,1
11199,1
11200,0
11201,0
11202,0
11203,0
11204,0
11205,0
11206,1
11207,0
11208,0
11209,1
11210,0
11211,0
11212,0
11213,0
11214,1
11215,1
11216,1
11217,0
11218,1
11219,0
11220,0
11221,0
11222,0
11223,0
11224,0
11225,0
11226,0
11227,1
11228,0
11229,0
11230,1
11231,0
11232,0
11233,0
11234,0
11235,0
11236,0
11237,1
11238,1
11239,1
11240,1
11241,0
11242,0
11243,1
11244,0
11245,0
11246,0
11247,0
11248,1
11249,1
11250,0
11251,1
11252,0
11253,0
11254,1
11255,0
11256,1
11257,1
11258,0
11259,0
11260,0
11261,0
11262,0
11263,1
11264,1
11265,1
11266,0
11267,0
11268,0
11269,0
11270,1
11271,0
11272,1
11273,1
11274,0
11275,1
11276,0
11277,0
11278,0
11279,0
11280,1
11281,1
11282,1
11283,1
11284,0
11285,1
11286,0
11287,0
11288,1
11289,0
11290,1
11291,0
11292,1
11293,1
11294,0
11295,0
11296,1
11297,0
11298,0
11299,0
11300,0
11301,0
11302,1
11303,1
11304,1
11305,0
11306,1
11307,0
11308,1
11309,0
11310,0
11311,0
11312,0
11313,1
11314,1
11315,1
11316,1
11317,1
11318,0
11319,1
11320,0
11321,1
11322,1
11323,1
11324,0
11325,0
11326,0
11327,1
11328,1
11329,0
11330,0
11331,0
11332,0
11333,0
11334,1
11335,1
11336,0
11337,0
11338,1
11339,0
11340,0
11341,1
11342,0
11343,0
11344,1
11345,0
11346,0
11347,0
11348,0
11349,0
11350,1
11351,0
11352,0
11353,0
11354,1
11355,0
11356,1
11357,1
11358,0
11359,1
11360,0
11361,1
11362,0
11363,0
11364,0
11365,1
11366,0
11367,1
11368,0
11369,0
11370,1
11371,0
11372,1
11373,0
11374,1
11375,1
11376,1
11377,1
11378,0
11379,1
11380,0
11381,1
11382,0
11383,0
11384,1
11385,1
11386,1
11387,1
11388,1
11389,1
11390,0
11391,0
11392,1
11393,0
11394,0
11395,0
11396,0
11397,1
11398,0
11399,0
11400,1
11401,0
11402,0
11403,0
11404,0
11405,0
11406,0
11407,1
11408,0
11409,0
11410,0
11411,0
11412,0
11413,1
11414,0
11415,0
11416,1
11417,1
11418,0
11419,1
11420,0
11421,0
11422,1
11423,1
11424,1
11425,0
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11432,0
11433,0
11434,0
11435,1
11436,1
11437,1
11438,1
11439,0
11440,0
11441,0
11442,0
11443,1
11444,0
11445,1
11446,0
11447,1
11448,0
11449,0
11450,0
11451,0
11452,1
11453,1
11454,0
11455,0
11456,0
11457,0
11458,0
11459,0
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,1
11467,0
11468,0
11469,1
11470,0
11471,0
11472,1
11473,0
11474,0
11475,1
11476,1
11477,1
11478,0
11479,0
11480,1
11481,1
11482,0
11483,1
11484,0
11485,1
11486,0
11487,1
11488,0
11489,0
11490,0
11491,0
11492,1
11493,0
11494,0
11495,0
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,0
11504,0
11505,0
11506,1
11507,0
11508,1
11509,0
11510,0
11511,0
11512,0
11513,1
11514,1
11515,0
11516,1
11517,0
11518,0
11519,1
11520,0
11521,1
11522,0
11523,1
11524,0
11525,0
11526,0
11527,1
11528,1
11529,0
11530,1
11531,0
11532,0
11533,0
11534,0
11535,0
11536,1
11537,0
11538,0
11539,1
11540,1
11541,0
11542,1
11543,1
11544,1
11545,1
11546,0
11547,1
11548,1
11549,0
11550,1
11551,1
11552,1
11553,1
11554,0
11555,1
11556,0
11557,0
11558,0
11559,0
11560,0
11561,0
11562,1
11563,1
11564,0
11565,0
11566,1
11567,0
11568,0
11569,1
11570,0
11571,1
11572,0
11573,0
11574,1
11575,1
11576,1
11577,0
11578,0
11579,0
11580,1
11581,0
11582,1
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,1
11590,1
11591,1
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,1
11601,0
11602,0
11603,0
11604,1
11605,1
11606,0
11607,1
11608,0
11609,0
11610,0
11611,0
11612,1
11613,0
11614,1
11615,0
11616,0
11617,0
11618,0
11619,1
11620,0
11621,1
11622,1
11623,0
11624,1
11625,0
11626,0
11627,1
11628,1
11629,0
11630,0
11631,0
11632,0
11633,0
11634,0
11635,1
11636,1
11637,1
11638,0
11639,1
11640,1
11641,1
11642,0
11643,0
11644,1
11645,0
11646,1
11647,0
11648,0
11649,0
11650,0
11651,1
11652,0
11653,0
11654,1
11655,0
11656,0
11657,0
11658,0
11659,1
11660,1
11661,0
11662,0
11663,1
11664,1
11665,1
11666,0
11667,1
11668,0
11669,1
11670,0
11671,0
11672,1
11673,0
11674,0
11675,0
11676,0
11677,0
11678,1
11679,1
11680,0
11681,0
11682,1
11683,0
11684,0
11685,1
11686,0
11687,0
11688,0
11689,0
11690,0
11691,0
11692,1
11693,1
11694,1
11695,0
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,1
11705,0
11706,1
11707,0
11708,1
11709,0
11710,0
11711,0
11712,0
11713,0
11714,1
11715,1
11716,0
11717,0
11718,0
11719,1
11720,0
11721,1
11722,0
11723,0
11724,1
11725,0
11726,1
11727,1
11728,0
11729,0
11730,1
11731,1
11732,0
11733,0
11734,0
11735,0
11736,1
11737,1
11738,0
11739,0
11740,0
11741,1
11742,1
11743,1
11744,0
11745,1
11746,0
11747,1
11748,1
11749,0
11750,1
11751,1
11752,0
11753,0
11754,1
11755,1
11756,1
11757,0
11758,0
11759,0
11760,0
11761,1
11762,0
11763,0
11764,1
11765,1
11766,0
11767,0
11768,1
11769,1
11770,0
11771,0
11772,0
11773,0
11774,1
11775,0
11776,0
11777,0
11778,1
11779,0
11780,0
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,1
11790,0
11791,0
11792,0
11793,0
11794,1
11795,0
11796,0
11797,1
11798,1
11799,1
11800,0
11801,0
11802,0
11803,0
11804,0
11805,1
11806,0
11807,0
11808,0
11809,0
11810,1
11811,1
11812,0
11813,1
11814,1
11815,0
11816,0
11817,0
11818,0
11819,0
11820,0
11821,0
11822,1
11823,1
11824,1
11825,1
11826,1
11827,0
11828,0
11829,0
11830,0
11831,0
