他Ja是不是？	你Ja是不是？	0
GwUb是吗	Gw是不是Ub	1
请Q一Qho	ho请Q一Q	1
Wm冷	Wm冰凉	1
Wg热	Wg冰凉	0
cp凉爽	cp冰凉	0
防止FN	预防FN	1
防止GO	避免GO	1
DU和mp一起G	DU和mp同时G	1
L和k不同时W	LP和kz一起W	0
LQ大学	kQ大学	0
xx7多少钱	xx7U多少钱	0
总是OasL	偶尔OasL	0
经常HW	通常HW	1
从不mn	总是mn	0
经常EZ	常常aq	0
经常BS	常常BS	1
ZD可能hp	hp可能ZD	0
Vdv吧你这	你这Vdv吧	1
HzRd是不是？	Hz是不是Rd？	1
他Bh是不是？	你Bh是不是？	0
AuTb是吗	Au是不是Tb	1
请U一Uko	ko请U一U	1
Ql冷	Ql冰凉	1
Ne热	Ne冰凉	0
dv凉爽	dv冰凉	0
防止JR	预防JR	1
防止GU	避免GU	1
DO和fx一起J	DO和fx同时J	1
D和e不同时H	DQ和eu一起H	0
FZ大学	cZ大学	0
xx7多少钱	xx7Y多少钱	0
总是ThtJ	偶尔ThtJ	0
经常IS	通常IS	1
从不cr	总是cr	0
经常CZ	常常kr	0
经常KT	常常KT	1
YG可能gq	gq可能YG	0
Piu吧你这	你这Piu吧	1
FzNb是不是？	Fz是不是Nb？	1
他Ld是不是？	你Ld是不是？	0
MzXg是吗	Mz是不是Xg	1
请W一Waq	aq请W一W	1
Sh冷	Sh冰凉	1
Uc热	Uc冰凉	0
bz凉爽	bz冰凉	0
防止MO	预防MO	1
防止DZ	避免DZ	1
GV和ky一起E	GV和ky同时E	1
G和g不同时J	GX和gz一起J	0
FT大学	aT大学	0
xx7多少钱	xx7X多少钱	0
总是QduC	偶尔QduC	0
经常IU	通常IU	1
从不aq	总是aq	0
经常KV	常常hs	0
经常BU	常常BU	1
UB可能ex	ex可能UB	0
Zbx吧你这	你这Zbx吧	1
AsSi是不是？	As是不是Si？	1
他Li是不是？	你Li是不是？	0
CuRb是吗	Cu是不是Rb	1
请N一Neo	eo请N一N	1
Tj冷	Tj冰凉	1
Sa热	Sa冰凉	0
is凉爽	is冰凉	0
防止EY	预防EY	1
防止JT	避免JT	1
ER和iu一起O	ER和iu同时O	1
B和g不同时G	BP和gv一起G	0
BO大学	dO大学	0
xx7多少钱	xx7O多少钱	0
总是PfxA	偶尔PfxA	0
经常AO	通常AO	1
从不kn	总是kn	0
经常KR	常常bz	0
经常HQ	常常HQ	1
RI可能ln	ln可能RI	0
Njw吧你这	你这Njw吧	1
EvVj是不是？	Ev是不是Vj？	1
他Dg是不是？	你Dg是不是？	0
AuZk是吗	Au是不是Zk	1
请U一Ucq	cq请U一U	1
Tb冷	Tb冰凉	1
Wi热	Wi冰凉	0
et凉爽	et冰凉	0
防止ES	预防ES	1
防止JY	避免JY	1
FU和kp一起S	FU和kp同时S	1
H和j不同时K	HT和jt一起K	0
LT大学	mT大学	0
xx7多少钱	xx7U多少钱	0
总是YetC	偶尔YetC	0
经常LT	通常LT	1
从不kp	总是kp	0
经常CY	常常gw	0
经常DV	常常DV	1
SF可能mu	mu可能SF	0
Xeo吧你这	你这Xeo吧	1
BtWc是不是？	Bt是不是Wc？	1
他He是不是？	你He是不是？	0
JnQk是吗	Jn是不是Qk	1
请S一Scn	cn请S一S	1
Vi冷	Vi冰凉	1
Vd热	Vd冰凉	0
lt凉爽	lt冰凉	0
防止GO	预防GO	1
防止AX	避免AX	1
HX和cy一起S	HX和cy同时S	1
D和l不同时Q	DV和lw一起Q	0
DY大学	cY大学	0
xx7多少钱	xx7U多少钱	0
总是XdyG	偶尔XdyG	0
经常AV	通常AV	1
从不jw	总是jw	0
经常AP	常常fw	0
经常LY	常常LY	1
ZA可能fs	fs可能ZA	0
Uis吧你这	你这Uis吧	1
CsPe是不是？	Cs是不是Pe？	1
他Ib是不是？	你Ib是不是？	0
IxOf是吗	Ix是不是Of	1
请O一Oiy	iy请O一O	1
Ni冷	Ni冰凉	1
Yg热	Yg冰凉	0
fp凉爽	fp冰凉	0
防止AQ	预防AQ	1
防止AW	避免AW	1
FO和cv一起O	FO和cv同时O	1
A和b不同时Z	AR和by一起Z	0
HZ大学	lZ大学	0
xx7多少钱	xx7S多少钱	0
总是PgrA	偶尔PgrA	0
经常EW	通常EW	1
从不my	总是my	0
经常AU	常常jw	0
经常FP	常常FP	1
ZF可能jx	jx可能ZF	0
Pdp吧你这	你这Pdp吧	1
GxUm是不是？	Gx是不是Um？	1
他Bi是不是？	你Bi是不是？	0
DqXj是吗	Dq是不是Xj	1
请W一Wgw	gw请W一W	1
Xl冷	Xl冰凉	1
Xm热	Xm冰凉	0
dp凉爽	dp冰凉	0
防止KO	预防KO	1
防止GZ	避免GZ	1
JP和jt一起B	JP和jt同时B	1
A和g不同时H	AP和gy一起H	0
AT大学	jT大学	0
xx7多少钱	xx7N多少钱	0
总是RbsI	偶尔RbsI	0
经常AQ	通常AQ	1
从不lv	总是lv	0
经常CP	常常co	0
经常KO	常常KO	1
NF可能lo	lo可能NF	0
Vgz吧你这	你这Vgz吧	1
BvWl是不是？	Bv是不是Wl？	1
他Ck是不是？	你Ck是不是？	0
GrZm是吗	Gr是不是Zm	1
请N一Njv	jv请N一N	1
Rd冷	Rd冰凉	1
Ye热	Ye冰凉	0
lv凉爽	lv冰凉	0
防止KZ	预防KZ	1
防止BX	避免BX	1
KR和ew一起R	KR和ew同时R	1
C和a不同时U	CQ和ax一起U	0
BR大学	iR大学	0
xx7多少钱	xx7U多少钱	0
总是XbwJ	偶尔XbwJ	0
经常KS	通常KS	1
从不hq	总是hq	0
经常FZ	常常du	0
经常BR	常常BR	1
OF可能bn	bn可能OF	0
Oct吧你这	你这Oct吧	1
MrXf是不是？	Mr是不是Xf？	1
他Bh是不是？	你Bh是不是？	0
LyNd是吗	Ly是不是Nd	1
请Q一Qen	en请Q一Q	1
Nk冷	Nk冰凉	1
Ua热	Ua冰凉	0
ez凉爽	ez冰凉	0
防止DN	预防DN	1
防止EO	避免EO	1
CY和mn一起I	CY和mn同时I	1
C和l不同时D	CS和lw一起D	0
DW大学	hW大学	0
xx7多少钱	xx7N多少钱	0
总是OkpC	偶尔OkpC	0
经常AO	通常AO	1
从不cz	总是cz	0
经常LR	常常jo	0
经常MO	常常MO	1
XB可能ks	ks可能XB	0
Niv吧你这	你这Niv吧	1
BwWa是不是？	Bw是不是Wa？	1
他Cd是不是？	你Cd是不是？	0
BpRb是吗	Bp是不是Rb	1
请X一Xcz	cz请X一X	1
Si冷	Si冰凉	1
Ze热	Ze冰凉	0
ju凉爽	ju冰凉	0
防止GZ	预防GZ	1
防止HT	避免HT	1
LQ和lx一起H	LQ和lx同时H	1
L和k不同时T	LU和kz一起T	0
GR大学	aR大学	0
xx7多少钱	xx7N多少钱	0
总是TkqF	偶尔TkqF	0
经常HP	通常HP	1
从不co	总是co	0
经常EN	常常fy	0
经常FZ	常常FZ	1
OB可能kn	kn可能OB	0
Sgx吧你这	你这Sgx吧	1
MzRh是不是？	Mz是不是Rh？	1
他Gm是不是？	你Gm是不是？	0
CrVm是吗	Cr是不是Vm	1
请P一Peu	eu请P一P	1
We冷	We冰凉	1
Wl热	Wl冰凉	0
hx凉爽	hx冰凉	0
防止IX	预防IX	1
防止MS	避免MS	1
MV和kn一起I	MV和kn同时I	1
B和k不同时L	BV和ks一起L	0
JW大学	dW大学	0
xx7多少钱	xx7P多少钱	0
总是YboH	偶尔YboH	0
经常MO	通常MO	1
从不ay	总是ay	0
经常GY	常常iu	0
经常IS	常常IS	1
SL可能bo	bo可能SL	0
Nlr吧你这	你这Nlr吧	1
HySe是不是？	Hy是不是Se？	1
他Ik是不是？	你Ik是不是？	0
KzXb是吗	Kz是不是Xb	1
请R一Rdu	du请R一R	1
Xc冷	Xc冰凉	1
Qk热	Qk冰凉	0
hu凉爽	hu冰凉	0
防止BW	预防BW	1
防止CX	避免CX	1
FV和iz一起Q	FV和iz同时Q	1
F和g不同时P	FP和gr一起P	0
DR大学	mR大学	0
xx7多少钱	xx7N多少钱	0
总是ZltI	偶尔ZltI	0
经常HR	通常HR	1
从不co	总是co	0
经常CO	常常aw	0
经常DY	常常DY	1
PK可能ix	ix可能PK	0
Rmt吧你这	你这Rmt吧	1
AoWa是不是？	Ao是不是Wa？	1
他Je是不是？	你Je是不是？	0
KxOl是吗	Kx是不是Ol	1
请V一Vlz	lz请V一V	1
Ua冷	Ua冰凉	1
Ng热	Ng冰凉	0
my凉爽	my冰凉	0
防止KR	预防KR	1
防止HT	避免HT	1
BW和bn一起I	BW和bn同时I	1
H和i不同时K	HW和ip一起K	0
FV大学	cV大学	0
xx7多少钱	xx7W多少钱	0
总是OkvK	偶尔OkvK	0
经常BV	通常BV	1
从不cx	总是cx	0
经常HP	常常ey	0
经常LY	常常LY	1
YB可能ay	ay可能YB	0
Qhs吧你这	你这Qhs吧	1
KxRh是不是？	Kx是不是Rh？	1
他Mi是不是？	你Mi是不是？	0
LtWg是吗	Lt是不是Wg	1
请N一Ndv	dv请N一N	1
Pm冷	Pm冰凉	1
Ob热	Ob冰凉	0
mt凉爽	mt冰凉	0
防止JT	预防JT	1
防止DO	避免DO	1
EO和ky一起Z	EO和ky同时Z	1
F和g不同时N	FV和gp一起N	0
BU大学	fU大学	0
xx7多少钱	xx7U多少钱	0
总是UjzH	偶尔UjzH	0
经常KT	通常KT	1
从不lv	总是lv	0
经常FW	常常jo	0
经常HV	常常HV	1
WE可能at	at可能WE	0
Zbz吧你这	你这Zbz吧	1
EvWi是不是？	Ev是不是Wi？	1
他Ll是不是？	你Ll是不是？	0
ErZk是吗	Er是不是Zk	1
请Q一Qeq	eq请Q一Q	1
Uf冷	Uf冰凉	1
Qa热	Qa冰凉	0
jx凉爽	jx冰凉	0
防止DU	预防DU	1
防止DX	避免DX	1
AZ和br一起M	AZ和br同时M	1
H和b不同时T	HN和br一起T	0
HP大学	mP大学	0
xx7多少钱	xx7Q多少钱	0
总是OcuH	偶尔OcuH	0
经常CR	通常CR	1
从不bw	总是bw	0
经常MT	常常mv	0
经常GT	常常GT	1
WA可能ct	ct可能WA	0
Ykz吧你这	你这Ykz吧	1
KuRl是不是？	Ku是不是Rl？	1
他Af是不是？	你Af是不是？	0
IvXj是吗	Iv是不是Xj	1
请Y一Ydz	dz请Y一Y	1
Rb冷	Rb冰凉	1
Td热	Td冰凉	0
hx凉爽	hx冰凉	0
防止GZ	预防GZ	1
防止AX	避免AX	1
FS和iw一起O	FS和iw同时O	1
I和b不同时F	IX和bw一起F	0
LT大学	gT大学	0
xx7多少钱	xx7O多少钱	0
总是ZgrA	偶尔ZgrA	0
经常MO	通常MO	1
从不jp	总是jp	0
经常GV	常常bp	0
经常KW	常常KW	1
UD可能es	es可能UD	0
Wco吧你这	你这Wco吧	1
HvNc是不是？	Hv是不是Nc？	1
他Jm是不是？	你Jm是不是？	0
GsYa是吗	Gs是不是Ya	1
请Z一Zaz	az请Z一Z	1
Pl冷	Pl冰凉	1
Nb热	Nb冰凉	0
an凉爽	an冰凉	0
防止HW	预防HW	1
防止CZ	避免CZ	1
BN和cr一起Z	BN和cr同时Z	1
A和a不同时K	AX和aq一起K	0
BQ大学	aQ大学	0
xx7多少钱	xx7Z多少钱	0
总是VmrG	偶尔VmrG	0
经常CU	通常CU	1
从不mx	总是mx	0
经常IQ	常常ft	0
经常JQ	常常JQ	1
XM可能fx	fx可能XM	0
Smr吧你这	你这Smr吧	1
JxVm是不是？	Jx是不是Vm？	1
他Hf是不是？	你Hf是不是？	0
KvTf是吗	Kv是不是Tf	1
请Y一Ygv	gv请Y一Y	1
Te冷	Te冰凉	1
Qb热	Qb冰凉	0
gt凉爽	gt冰凉	0
防止JX	预防JX	1
防止GZ	避免GZ	1
GT和mr一起X	GT和mr同时X	1
L和k不同时Y	LQ和ku一起Y	0
AQ大学	jQ大学	0
xx7多少钱	xx7W多少钱	0
总是UlyH	偶尔UlyH	0
经常BZ	通常BZ	1
从不bn	总是bn	0
经常LU	常常my	0
经常GS	常常GS	1
NG可能dy	dy可能NG	0
Ybq吧你这	你这Ybq吧	1
IyNj是不是？	Iy是不是Nj？	1
他Bc是不是？	你Bc是不是？	0
JtRd是吗	Jt是不是Rd	1
请P一Pjy	jy请P一P	1
Xb冷	Xb冰凉	1
Ud热	Ud冰凉	0
by凉爽	by冰凉	0
防止MT	预防MT	1
防止FV	避免FV	1
AS和iz一起Z	AS和iz同时Z	1
E和k不同时N	EP和kq一起N	0
DN大学	fN大学	0
xx7多少钱	xx7Z多少钱	0
总是VhpK	偶尔VhpK	0
经常LU	通常LU	1
从不lx	总是lx	0
经常JQ	常常fy	0
经常HR	常常HR	1
ZI可能eq	eq可能ZI	0
Sgs吧你这	你这Sgs吧	1
JrOl是不是？	Jr是不是Ol？	1
他Ab是不是？	你Ab是不是？	0
JsWf是吗	Js是不是Wf	1
请R一Rbo	bo请R一R	1
Xm冷	Xm冰凉	1
Qa热	Qa冰凉	0
cw凉爽	cw冰凉	0
防止EP	预防EP	1
防止BY	避免BY	1
HP和lo一起E	HP和lo同时E	1
L和j不同时D	LT和jr一起D	0
HO大学	aO大学	0
xx7多少钱	xx7U多少钱	0
总是ZftB	偶尔ZftB	0
经常BZ	通常BZ	1
从不gu	总是gu	0
经常JO	常常jv	0
经常GS	常常GS	1
ZL可能gw	gw可能ZL	0
Oiv吧你这	你这Oiv吧	1
HrOd是不是？	Hr是不是Od？	1
他Jb是不是？	你Jb是不是？	0
HwYh是吗	Hw是不是Yh	1
请Q一Qmu	mu请Q一Q	1
Rd冷	Rd冰凉	1
Uf热	Uf冰凉	0
ap凉爽	ap冰凉	0
防止IY	预防IY	1
防止BQ	避免BQ	1
MW和mu一起O	MW和mu同时O	1
K和c不同时L	KS和cx一起L	0
MN大学	cN大学	0
xx7多少钱	xx7Z多少钱	0
总是NczE	偶尔NczE	0
经常HY	通常HY	1
从不hv	总是hv	0
经常HN	常常bn	0
经常KO	常常KO	1
QF可能fn	fn可能QF	0
Sjo吧你这	你这Sjo吧	1
FzRd是不是？	Fz是不是Rd？	1
他Ff是不是？	你Ff是不是？	0
EySc是吗	Ey是不是Sc	1
请Q一Qir	ir请Q一Q	1
Qc冷	Qc冰凉	1
Te热	Te冰凉	0
gv凉爽	gv冰凉	0
防止HV	预防HV	1
防止HS	避免HS	1
DS和ks一起B	DS和ks同时B	1
J和i不同时N	JZ和in一起N	0
CV大学	mV大学	0
xx7多少钱	xx7S多少钱	0
总是VdzJ	偶尔VdzJ	0
经常DO	通常DO	1
从不ls	总是ls	0
经常DU	常常dn	0
经常BS	常常BS	1
XI可能js	js可能XI	0
Rew吧你这	你这Rew吧	1
KqSc是不是？	Kq是不是Sc？	1
他Jh是不是？	你Jh是不是？	0
MpOl是吗	Mp是不是Ol	1
请Q一Qgr	gr请Q一Q	1
Rd冷	Rd冰凉	1
Oj热	Oj冰凉	0
bp凉爽	bp冰凉	0
防止KW	预防KW	1
防止LX	避免LX	1
KW和lw一起E	KW和lw同时E	1
C和g不同时L	CS和gx一起L	0
AW大学	hW大学	0
xx7多少钱	xx7Z多少钱	0
总是TgsA	偶尔TgsA	0
经常DO	通常DO	1
从不ly	总是ly	0
经常DW	常常lr	0
经常FV	常常FV	1
RK可能bs	bs可能RK	0
Ymo吧你这	你这Ymo吧	1
FoOb是不是？	Fo是不是Ob？	1
他Jd是不是？	你Jd是不是？	0
FqSl是吗	Fq是不是Sl	1
请U一Uly	ly请U一U	1
Ye冷	Ye冰凉	1
Zg热	Zg冰凉	0
cu凉爽	cu冰凉	0
防止ET	预防ET	1
防止BS	避免BS	1
CU和ev一起X	CU和ev同时X	1
H和m不同时W	HN和mo一起W	0
MQ大学	lQ大学	0
xx7多少钱	xx7Y多少钱	0
总是ZjuB	偶尔ZjuB	0
经常GN	通常GN	1
从不ep	总是ep	0
经常BZ	常常dq	0
经常JX	常常JX	1
RB可能au	au可能RB	0
Vmq吧你这	你这Vmq吧	1
KqTb是不是？	Kq是不是Tb？	1
他Cf是不是？	你Cf是不是？	0
DzSd是吗	Dz是不是Sd	1
请U一Ufp	fp请U一U	1
Zm冷	Zm冰凉	1
Xb热	Xb冰凉	0
bo凉爽	bo冰凉	0
防止AZ	预防AZ	1
防止DV	避免DV	1
IP和et一起I	IP和et同时I	1
L和h不同时P	LS和hx一起P	0
MO大学	kO大学	0
xx7多少钱	xx7Q多少钱	0
总是OmuB	偶尔OmuB	0
经常EU	通常EU	1
从不iv	总是iv	0
经常DU	常常gx	0
经常GY	常常GY	1
TG可能ju	ju可能TG	0
Vaw吧你这	你这Vaw吧	1
KtSi是不是？	Kt是不是Si？	1
他Ji是不是？	你Ji是不是？	0
KuOa是吗	Ku是不是Oa	1
请X一Xmr	mr请X一X	1
Ym冷	Ym冰凉	1
Tk热	Tk冰凉	0
gx凉爽	gx冰凉	0
防止FO	预防FO	1
防止DW	避免DW	1
GX和jw一起A	GX和jw同时A	1
D和f不同时J	DN和fy一起J	0
EN大学	gN大学	0
xx7多少钱	xx7Y多少钱	0
总是QbzA	偶尔QbzA	0
经常GY	通常GY	1
从不es	总是es	0
经常IX	常常ct	0
经常BX	常常BX	1
SD可能ix	ix可能SD	0
Peu吧你这	你这Peu吧	1
LsYd是不是？	Ls是不是Yd？	1
他Bh是不是？	你Bh是不是？	0
LxUl是吗	Lx是不是Ul	1
请P一Pev	ev请P一P	1
Wj冷	Wj冰凉	1
Vh热	Vh冰凉	0
my凉爽	my冰凉	0
防止JY	预防JY	1
防止HY	避免HY	1
HY和gv一起R	HY和gv同时R	1
C和m不同时U	CP和mo一起U	0
LZ大学	lZ大学	0
xx7多少钱	xx7Z多少钱	0
总是SkrD	偶尔SkrD	0
经常DT	通常DT	1
从不ew	总是ew	0
经常BN	常常bq	0
经常GY	常常GY	1
OF可能mq	mq可能OF	0
Nfp吧你这	你这Nfp吧	1
JrOd是不是？	Jr是不是Od？	1
他Aj是不是？	你Aj是不是？	0
LpYa是吗	Lp是不是Ya	1
请T一Tjv	jv请T一T	1
Sk冷	Sk冰凉	1
Ul热	Ul冰凉	0
du凉爽	du冰凉	0
防止JV	预防JV	1
防止EZ	避免EZ	1
MN和an一起I	MN和an同时I	1
E和g不同时E	EP和gp一起E	0
HW大学	dW大学	0
xx7多少钱	xx7P多少钱	0
总是QjtI	偶尔QjtI	0
经常KO	通常KO	1
从不fp	总是fp	0
经常HO	常常mx	0
经常IT	常常IT	1
XD可能bu	bu可能XD	0
Okt吧你这	你这Okt吧	1
MpTe是不是？	Mp是不是Te？	1
他Mm是不是？	你Mm是不是？	0
CpSh是吗	Cp是不是Sh	1
请Q一Qgs	gs请Q一Q	1
Ni冷	Ni冰凉	1
Qc热	Qc冰凉	0
gn凉爽	gn冰凉	0
防止HR	预防HR	1
防止IP	避免IP	1
LY和er一起Q	LY和er同时Q	1
F和d不同时D	FP和du一起D	0
LQ大学	iQ大学	0
xx7多少钱	xx7Q多少钱	0
总是SmtI	偶尔SmtI	0
经常KY	通常KY	1
从不hn	总是hn	0
经常KY	常常lp	0
经常JY	常常JY	1
TG可能kt	kt可能TG	0
Ohq吧你这	你这Ohq吧	1
BpWk是不是？	Bp是不是Wk？	1
他Kb是不是？	你Kb是不是？	0
LoSc是吗	Lo是不是Sc	1
请U一Ulr	lr请U一U	1
Sa冷	Sa冰凉	1
Yk热	Yk冰凉	0
dz凉爽	dz冰凉	0
防止LS	预防LS	1
防止HW	避免HW	1
AN和jy一起U	AN和jy同时U	1
B和a不同时I	BN和ar一起I	0
GQ大学	hQ大学	0
xx7多少钱	xx7T多少钱	0
总是WboA	偶尔WboA	0
经常IV	通常IV	1
从不gy	总是gy	0
经常LS	常常cq	0
经常BU	常常BU	1
NI可能et	et可能NI	0
Vgt吧你这	你这Vgt吧	1
DqNa是不是？	Dq是不是Na？	1
他Aa是不是？	你Aa是不是？	0
GuRk是吗	Gu是不是Rk	1
请O一Omt	mt请O一O	1
Yf冷	Yf冰凉	1
Sm热	Sm冰凉	0
iu凉爽	iu冰凉	0
防止HN	预防HN	1
防止FY	避免FY	1
MZ和gt一起S	MZ和gt同时S	1
L和j不同时N	LN和jx一起N	0
FX大学	kX大学	0
xx7多少钱	xx7V多少钱	0
总是VasA	偶尔VasA	0
经常MV	通常MV	1
从不gr	总是gr	0
经常HU	常常mz	0
经常GO	常常GO	1
TK可能ct	ct可能TK	0
Rjz吧你这	你这Rjz吧	1
AxXk是不是？	Ax是不是Xk？	1
他Ec是不是？	你Ec是不是？	0
JuXg是吗	Ju是不是Xg	1
请O一Ojw	jw请O一O	1
Wf冷	Wf冰凉	1
Sa热	Sa冰凉	0
bo凉爽	bo冰凉	0
防止IT	预防IT	1
防止BR	避免BR	1
GQ和ho一起S	GQ和ho同时S	1
C和f不同时N	CY和fv一起N	0
CR大学	bR大学	0
xx7多少钱	xx7Z多少钱	0
总是QauA	偶尔QauA	0
经常AV	通常AV	1
从不au	总是au	0
经常CY	常常ay	0
经常IQ	常常IQ	1
NF可能in	in可能NF	0
Zhw吧你这	你这Zhw吧	1
ByRj是不是？	By是不是Rj？	1
他Jg是不是？	你Jg是不是？	0
LrRa是吗	Lr是不是Ra	1
请Z一Zho	ho请Z一Z	1
Pb冷	Pb冰凉	1
Xk热	Xk冰凉	0
kr凉爽	kr冰凉	0
防止GQ	预防GQ	1
防止HU	避免HU	1
JQ和dz一起C	JQ和dz同时C	1
B和l不同时F	BR和lx一起F	0
KN大学	iN大学	0
xx7多少钱	xx7Q多少钱	0
总是VfvM	偶尔VfvM	0
经常MP	通常MP	1
从不ip	总是ip	0
经常LO	常常hr	0
经常JX	常常JX	1
SG可能gn	gn可能SG	0
Zit吧你这	你这Zit吧	1
FwPf是不是？	Fw是不是Pf？	1
他Am是不是？	你Am是不是？	0
CsTh是吗	Cs是不是Th	1
请Q一Qhn	hn请Q一Q	1
Ne冷	Ne冰凉	1
Nm热	Nm冰凉	0
ft凉爽	ft冰凉	0
防止JT	预防JT	1
防止BR	避免BR	1
IX和io一起X	IX和io同时X	1
H和k不同时Q	HT和ku一起Q	0
GR大学	dR大学	0
xx7多少钱	xx7X多少钱	0
总是YeoH	偶尔YeoH	0
经常IR	通常IR	1
从不kp	总是kp	0
经常FY	常常hr	0
经常MU	常常MU	1
WB可能kx	kx可能WB	0
Wcp吧你这	你这Wcp吧	1
FwUk是不是？	Fw是不是Uk？	1
他Cl是不是？	你Cl是不是？	0
MvSg是吗	Mv是不是Sg	1
请R一Rkw	kw请R一R	1
Qk冷	Qk冰凉	1
Sm热	Sm冰凉	0
lz凉爽	lz冰凉	0
防止EN	预防EN	1
防止LO	避免LO	1
MV和lu一起A	MV和lu同时A	1
F和l不同时O	FT和lv一起O	0
LY大学	mY大学	0
xx7多少钱	xx7Y多少钱	0
总是WgvM	偶尔WgvM	0
经常GV	通常GV	1
从不jn	总是jn	0
经常JZ	常常gy	0
经常JV	常常JV	1
TL可能bq	bq可能TL	0
Xdz吧你这	你这Xdz吧	1
JqOl是不是？	Jq是不是Ol？	1
他Me是不是？	你Me是不是？	0
KsPd是吗	Ks是不是Pd	1
请Z一Zit	it请Z一Z	1
Ng冷	Ng冰凉	1
Uk热	Uk冰凉	0
lz凉爽	lz冰凉	0
防止EV	预防EV	1
防止EV	避免EV	1
JW和jx一起J	JW和jx同时J	1
H和i不同时I	HU和ip一起I	0
EO大学	bO大学	0
xx7多少钱	xx7Y多少钱	0
总是SisF	偶尔SisF	0
经常IN	通常IN	1
从不ky	总是ky	0
经常IR	常常ms	0
经常JN	常常JN	1
YM可能bz	bz可能YM	0
Ocw吧你这	你这Ocw吧	1
LxXl是不是？	Lx是不是Xl？	1
他Hc是不是？	你Hc是不是？	0
AyUi是吗	Ay是不是Ui	1
请O一Obt	bt请O一O	1
Oj冷	Oj冰凉	1
Vm热	Vm冰凉	0
eq凉爽	eq冰凉	0
防止BX	预防BX	1
防止ET	避免ET	1
BV和dt一起U	BV和dt同时U	1
M和d不同时Z	MT和dn一起Z	0
FV大学	mV大学	0
xx7多少钱	xx7O多少钱	0
总是QhtF	偶尔QhtF	0
经常BU	通常BU	1
从不jp	总是jp	0
经常HP	常常dv	0
经常ES	常常ES	1
PI可能gp	gp可能PI	0
Qiz吧你这	你这Qiz吧	1
MzXi是不是？	Mz是不是Xi？	1
他Cg是不是？	你Cg是不是？	0
CsXg是吗	Cs是不是Xg	1
请Z一Zhq	hq请Z一Z	1
Vi冷	Vi冰凉	1
Xm热	Xm冰凉	0
ms凉爽	ms冰凉	0
防止CO	预防CO	1
防止JX	避免JX	1
GQ和bw一起E	GQ和bw同时E	1
K和d不同时X	KZ和dq一起X	0
HP大学	mP大学	0
xx7多少钱	xx7U多少钱	0
总是YioB	偶尔YioB	0
经常MS	通常MS	1
从不lw	总是lw	0
经常ER	常常jq	0
经常AY	常常AY	1
YE可能ku	ku可能YE	0
Rlv吧你这	你这Rlv吧	1
IwVe是不是？	Iw是不是Ve？	1
他Ca是不是？	你Ca是不是？	0
DuUj是吗	Du是不是Uj	1
请Z一Zhv	hv请Z一Z	1
Nm冷	Nm冰凉	1
Oi热	Oi冰凉	0
dx凉爽	dx冰凉	0
防止FW	预防FW	1
防止KZ	避免KZ	1
ET和ln一起W	ET和ln同时W	1
J和c不同时H	JQ和ct一起H	0
BZ大学	lZ大学	0
xx7多少钱	xx7P多少钱	0
总是ScsA	偶尔ScsA	0
经常EU	通常EU	1
从不ex	总是ex	0
经常GS	常常mo	0
经常FN	常常FN	1
TJ可能dw	dw可能TJ	0
Nhx吧你这	你这Nhx吧	1
JnSi是不是？	Jn是不是Si？	1
他Ec是不是？	你Ec是不是？	0
KnTf是吗	Kn是不是Tf	1
请U一Uju	ju请U一U	1
Sm冷	Sm冰凉	1
Pe热	Pe冰凉	0
ks凉爽	ks冰凉	0
防止GN	预防GN	1
防止JP	避免JP	1
EY和hs一起V	EY和hs同时V	1
G和e不同时B	GY和er一起B	0
AY大学	jY大学	0
xx7多少钱	xx7V多少钱	0
总是XasL	偶尔XasL	0
经常BN	通常BN	1
从不bt	总是bt	0
经常IP	常常jz	0
经常JT	常常JT	1
RE可能ez	ez可能RE	0
Oks吧你这	你这Oks吧	1
IwXa是不是？	Iw是不是Xa？	1
他Ei是不是？	你Ei是不是？	0
EsVi是吗	Es是不是Vi	1
请W一Wgq	gq请W一W	1
Wh冷	Wh冰凉	1
Wb热	Wb冰凉	0
gv凉爽	gv冰凉	0
防止MW	预防MW	1
防止JT	避免JT	1
LX和jo一起A	LX和jo同时A	1
G和m不同时Y	GX和mr一起Y	0
BZ大学	cZ大学	0
xx7多少钱	xx7Q多少钱	0
总是PcxG	偶尔PcxG	0
经常GO	通常GO	1
从不ks	总是ks	0
经常AQ	常常iv	0
经常DQ	常常DQ	1
YF可能jy	jy可能YF	0
Rjx吧你这	你这Rjx吧	1
HvPi是不是？	Hv是不是Pi？	1
他Al是不是？	你Al是不是？	0
MsNj是吗	Ms是不是Nj	1
请T一Tfv	fv请T一T	1
Xl冷	Xl冰凉	1
Ob热	Ob冰凉	0
jz凉爽	jz冰凉	0
防止AT	预防AT	1
防止KV	避免KV	1
GZ和fq一起D	GZ和fq同时D	1
M和e不同时E	MR和eo一起E	0
DT大学	lT大学	0
xx7多少钱	xx7T多少钱	0
总是VgvA	偶尔VgvA	0
经常KY	通常KY	1
从不dt	总是dt	0
经常FX	常常bx	0
经常MP	常常MP	1
XA可能cu	cu可能XA	0
Sgs吧你这	你这Sgs吧	1
AuQl是不是？	Au是不是Ql？	1
他Fi是不是？	你Fi是不是？	0
KrYe是吗	Kr是不是Ye	1
请U一Uiz	iz请U一U	1
Ud冷	Ud冰凉	1
Sf热	Sf冰凉	0
fx凉爽	fx冰凉	0
防止MT	预防MT	1
防止AU	避免AU	1
